logfile,group,file,subject,condition,symb,perm,Day,Block,Trial,Day_group
analysis_output.1904657.log,young,S020_G01_D02_B01_T02,S020,G01_D02_B01_T02,2.2426,0.2193,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S021_G01_D02_B01_T02,S021,G01_D02_B01_T02,2.2174,0.2454,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S023_G01_D02_B01_T02,S023,G01_D02_B01_T02,2.2537,0.2222,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S024_G01_D02_B01_T02,S024,G01_D02_B01_T02,2.2626,0.2324,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S025_G01_D02_B01_T02,S025,G01_D02_B01_T02,2.2898,0.2296,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S026_G01_D02_B01_T02,S026,G01_D02_B01_T02,2.2918,0.2238,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S027_G01_D02_B01_T02,S027,G01_D02_B01_T02,2.2569,0.2483,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S028_G01_D02_B01_T02,S028,G01_D02_B01_T02,2.2898,0.2409,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S030_G01_D02_B01_T02,S030,G01_D02_B01_T02,2.2596,0.2249,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S031_G01_D02_B01_T02,S031,G01_D02_B01_T02,2.2896,0.2416,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S032_G01_D02_B01_T02,S032,G01_D02_B01_T02,2.2522,0.2376,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S033_G01_D02_B01_T02,S033,G01_D02_B01_T02,2.2619,0.2287,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S034_G01_D02_B01_T02,S034,G01_D02_B01_T02,2.2791,0.2273,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S035_G01_D02_B01_T02,S035,G01_D02_B01_T02,2.244,0.2215,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S036_G01_D02_B01_T02,S036,G01_D02_B01_T02,2.2788,0.2278,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S037_G01_D02_B01_T02,S037,G01_D02_B01_T02,2.263,0.2238,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S038_G01_D02_B01_T02,S038,G01_D02_B01_T02,2.2751,0.2397,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S039_G01_D02_B01_T02,S039,G01_D02_B01_T02,2.2672,0.2321,D02,B01,T02,D02 Young
analysis_output.1904657.log,young,S063_G01_D02_B01_T02,S063,G01_D02_B01_T02,2.2798,0.2281,D02,B01,T02,D02 Young
analysis_output.1904658.log,old,S009_G03_D02_B01_T03,S009,G03_D02_B01_T03,2.2867,0.2215,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S013_G03_D02_B01_T03,S013,G03_D02_B01_T03,2.2894,0.2215,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S019_G03_D02_B01_T03,S019,G03_D02_B01_T03,2.2854,0.2233,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S040_G03_D02_B01_T03,S040,G03_D02_B01_T03,2.2703,0.2285,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S081_G03_D02_B01_T03,S081,G03_D02_B01_T03,2.2627,0.2324,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S102_G03_D02_B01_T03,S102,G03_D02_B01_T03,2.2803,0.2285,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S103_G03_D02_B01_T03,S103,G03_D02_B01_T03,2.2534,0.2226,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S107_G03_D02_B01_T03,S107,G03_D02_B01_T03,2.2674,0.2234,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S109_G03_D02_B01_T03,S109,G03_D02_B01_T03,2.2579,0.221,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S110_G03_D02_B01_T03,S110,G03_D02_B01_T03,2.2669,0.2349,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S112_G03_D02_B01_T03,S112,G03_D02_B01_T03,2.5928,0.2268,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S113_G03_D02_B01_T03,S113,G03_D02_B01_T03,2.2689,0.2353,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S116_G03_D02_B01_T03,S116,G03_D02_B01_T03,2.2905,0.2285,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S119_G03_D02_B01_T03,S119,G03_D02_B01_T03,2.276,0.2237,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S120_G03_D02_B01_T03,S120,G03_D02_B01_T03,2.2718,0.2231,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S123_G03_D02_B01_T03,S123,G03_D02_B01_T03,2.6106,0.2276,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S125_G03_D02_B01_T03,S125,G03_D02_B01_T03,2.2577,0.2237,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S127_G03_D02_B01_T03,S127,G03_D02_B01_T03,2.2746,0.2244,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S128_G03_D02_B01_T03,S128,G03_D02_B01_T03,2.3767,0.2552,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S129_G03_D02_B01_T03,S129,G03_D02_B01_T03,2.2934,0.2245,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S130_G03_D02_B01_T03,S130,G03_D02_B01_T03,2.2875,0.2252,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S131_G03_D02_B01_T03,S131,G03_D02_B01_T03,2.6065,0.2105,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S133_G03_D02_B01_T03,S133,G03_D02_B01_T03,2.2928,0.2301,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S134_G03_D02_B01_T03,S134,G03_D02_B01_T03,2.2268,0.2257,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S135_G03_D02_B01_T03,S135,G03_D02_B01_T03,2.2831,0.25,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S136_G03_D02_B01_T03,S136,G03_D02_B01_T03,2.2836,0.2262,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S137_G03_D02_B01_T03,S137,G03_D02_B01_T03,2.2818,0.226,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S138_G03_D02_B01_T03,S138,G03_D02_B01_T03,2.2911,0.2304,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S139_G03_D02_B01_T03,S139,G03_D02_B01_T03,2.2849,0.2258,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S140_G03_D02_B01_T03,S140,G03_D02_B01_T03,2.2744,0.2235,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S141_G03_D02_B01_T03,S141,G03_D02_B01_T03,2.2792,0.2377,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S142_G03_D02_B01_T03,S142,G03_D02_B01_T03,2.2709,0.2243,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S143_G03_D02_B01_T03,S143,G03_D02_B01_T03,2.2394,0.2261,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S145_G03_D02_B01_T03,S145,G03_D02_B01_T03,2.2903,0.2283,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S146_G03_D02_B01_T03,S146,G03_D02_B01_T03,2.278,0.2292,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S154_G03_D02_B01_T03,S154,G03_D02_B01_T03,2.2891,0.2271,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S156_G03_D02_B01_T03,S156,G03_D02_B01_T03,2.7278,0.2407,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S157_G03_D02_B01_T03,S157,G03_D02_B01_T03,2.2906,0.2232,D02,B01,T03,D02 Old
analysis_output.1904658.log,old,S158_G03_D02_B01_T03,S158,G03_D02_B01_T03,2.2433,0.2393,D02,B01,T03,D02 Old
analysis_output.1904658.log,young,S001_G01_D02_B01_T03,S001,G01_D02_B01_T03,2.2434,0.2436,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S002_G01_D02_B01_T03,S002,G01_D02_B01_T03,2.2196,0.222,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S003_G01_D02_B01_T03,S003,G01_D02_B01_T03,2.2681,0.2633,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S004_G01_D02_B01_T03,S004,G01_D02_B01_T03,2.2331,0.2192,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S005_G01_D02_B01_T03,S005,G01_D02_B01_T03,2.2816,0.232,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S006_G01_D02_B01_T03,S006,G01_D02_B01_T03,2.2564,0.2266,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S007_G01_D02_B01_T03,S007,G01_D02_B01_T03,2.2419,0.2223,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S008_G01_D02_B01_T03,S008,G01_D02_B01_T03,2.7448,0.2301,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S010_G01_D02_B01_T03,S010,G01_D02_B01_T03,2.2735,0.2357,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S011_G01_D02_B01_T03,S011,G01_D02_B01_T03,2.2612,0.2515,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S012_G01_D02_B01_T03,S012,G01_D02_B01_T03,2.26,0.2608,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S014_G01_D02_B01_T03,S014,G01_D02_B01_T03,2.2104,0.2289,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S015_G01_D02_B01_T03,S015,G01_D02_B01_T03,2.2557,0.2218,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S016_G01_D02_B01_T03,S016,G01_D02_B01_T03,2.2713,0.2653,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S018_G01_D02_B01_T03,S018,G01_D02_B01_T03,2.2897,0.231,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S020_G01_D02_B01_T03,S020,G01_D02_B01_T03,2.2424,0.2192,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S021_G01_D02_B01_T03,S021,G01_D02_B01_T03,2.2187,0.2415,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S023_G01_D02_B01_T03,S023,G01_D02_B01_T03,2.256,0.2227,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S024_G01_D02_B01_T03,S024,G01_D02_B01_T03,2.2647,0.2313,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S025_G01_D02_B01_T03,S025,G01_D02_B01_T03,2.287,0.2285,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S026_G01_D02_B01_T03,S026,G01_D02_B01_T03,2.2894,0.2269,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S027_G01_D02_B01_T03,S027,G01_D02_B01_T03,2.2564,0.2533,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S028_G01_D02_B01_T03,S028,G01_D02_B01_T03,2.2896,0.2373,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S030_G01_D02_B01_T03,S030,G01_D02_B01_T03,2.2578,0.2211,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S031_G01_D02_B01_T03,S031,G01_D02_B01_T03,2.2893,0.2422,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S032_G01_D02_B01_T03,S032,G01_D02_B01_T03,2.2494,0.2436,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S033_G01_D02_B01_T03,S033,G01_D02_B01_T03,2.2651,0.2251,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S034_G01_D02_B01_T03,S034,G01_D02_B01_T03,2.2782,0.2269,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S035_G01_D02_B01_T03,S035,G01_D02_B01_T03,2.2369,0.216,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S036_G01_D02_B01_T03,S036,G01_D02_B01_T03,2.2741,0.2269,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S037_G01_D02_B01_T03,S037,G01_D02_B01_T03,2.2616,0.2252,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S038_G01_D02_B01_T03,S038,G01_D02_B01_T03,2.277,0.2387,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S039_G01_D02_B01_T03,S039,G01_D02_B01_T03,2.2655,0.2299,D02,B01,T03,D02 Young
analysis_output.1904658.log,young,S063_G01_D02_B01_T03,S063,G01_D02_B01_T03,2.2824,0.2286,D02,B01,T03,D02 Young
analysis_output.1904659.log,old,S009_G03_D02_B02_T01,S009,G03_D02_B02_T01,2.292,0.2242,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S013_G03_D02_B02_T01,S013,G03_D02_B02_T01,2.289,0.2207,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S019_G03_D02_B02_T01,S019,G03_D02_B02_T01,2.2849,0.2236,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S040_G03_D02_B02_T01,S040,G03_D02_B02_T01,2.2708,0.228,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S081_G03_D02_B02_T01,S081,G03_D02_B02_T01,2.2641,0.2318,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S102_G03_D02_B02_T01,S102,G03_D02_B02_T01,2.2786,0.2305,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S103_G03_D02_B02_T01,S103,G03_D02_B02_T01,2.2558,0.2229,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S107_G03_D02_B02_T01,S107,G03_D02_B02_T01,2.2672,0.2241,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S109_G03_D02_B02_T01,S109,G03_D02_B02_T01,2.2565,0.2211,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S110_G03_D02_B02_T01,S110,G03_D02_B02_T01,2.2668,0.2336,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S112_G03_D02_B02_T01,S112,G03_D02_B02_T01,2.592,0.2252,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S113_G03_D02_B02_T01,S113,G03_D02_B02_T01,2.2699,0.2398,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S116_G03_D02_B02_T01,S116,G03_D02_B02_T01,2.2915,0.2286,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S119_G03_D02_B02_T01,S119,G03_D02_B02_T01,2.278,0.2242,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S120_G03_D02_B02_T01,S120,G03_D02_B02_T01,2.2738,0.2232,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S123_G03_D02_B02_T01,S123,G03_D02_B02_T01,2.61,0.2289,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S125_G03_D02_B02_T01,S125,G03_D02_B02_T01,2.2504,0.2224,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S127_G03_D02_B02_T01,S127,G03_D02_B02_T01,2.2743,0.2266,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S128_G03_D02_B02_T01,S128,G03_D02_B02_T01,2.2937,0.2291,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S129_G03_D02_B02_T01,S129,G03_D02_B02_T01,2.2915,0.2269,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S130_G03_D02_B02_T01,S130,G03_D02_B02_T01,2.2868,0.2382,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S131_G03_D02_B02_T01,S131,G03_D02_B02_T01,2.6043,0.2131,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S133_G03_D02_B02_T01,S133,G03_D02_B02_T01,2.2929,0.2306,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S134_G03_D02_B02_T01,S134,G03_D02_B02_T01,2.2187,0.2304,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S135_G03_D02_B02_T01,S135,G03_D02_B02_T01,2.2821,0.2471,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S136_G03_D02_B02_T01,S136,G03_D02_B02_T01,2.2851,0.2256,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S137_G03_D02_B02_T01,S137,G03_D02_B02_T01,2.2801,0.2265,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S138_G03_D02_B02_T01,S138,G03_D02_B02_T01,2.2929,0.2292,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S139_G03_D02_B02_T01,S139,G03_D02_B02_T01,2.2842,0.2273,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S140_G03_D02_B02_T01,S140,G03_D02_B02_T01,2.2723,0.2229,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S141_G03_D02_B02_T01,S141,G03_D02_B02_T01,2.2809,0.2408,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S142_G03_D02_B02_T01,S142,G03_D02_B02_T01,2.268,0.2222,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S143_G03_D02_B02_T01,S143,G03_D02_B02_T01,2.2436,0.2239,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S145_G03_D02_B02_T01,S145,G03_D02_B02_T01,2.2901,0.2277,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S146_G03_D02_B02_T01,S146,G03_D02_B02_T01,2.2769,0.231,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S154_G03_D02_B02_T01,S154,G03_D02_B02_T01,2.2892,0.2279,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S156_G03_D02_B02_T01,S156,G03_D02_B02_T01,2.2941,0.2447,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S157_G03_D02_B02_T01,S157,G03_D02_B02_T01,2.2906,0.2236,D02,B02,T01,D02 Old
analysis_output.1904659.log,old,S158_G03_D02_B02_T01,S158,G03_D02_B02_T01,2.244,0.2412,D02,B02,T01,D02 Old
analysis_output.1904659.log,young,S001_G01_D02_B02_T01,S001,G01_D02_B02_T01,2.2464,0.2442,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S002_G01_D02_B02_T01,S002,G01_D02_B02_T01,2.211,0.2212,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S003_G01_D02_B02_T01,S003,G01_D02_B02_T01,2.2715,0.2542,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S004_G01_D02_B02_T01,S004,G01_D02_B02_T01,2.2352,0.2195,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S005_G01_D02_B02_T01,S005,G01_D02_B02_T01,2.2837,0.2296,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S006_G01_D02_B02_T01,S006,G01_D02_B02_T01,2.2541,0.2245,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S007_G01_D02_B02_T01,S007,G01_D02_B02_T01,2.2418,0.222,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S008_G01_D02_B02_T01,S008,G01_D02_B02_T01,2.6142,0.2299,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S010_G01_D02_B02_T01,S010,G01_D02_B02_T01,2.2717,0.2432,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S011_G01_D02_B02_T01,S011,G01_D02_B02_T01,2.2557,0.2473,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S012_G01_D02_B02_T01,S012,G01_D02_B02_T01,2.2589,0.2615,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S014_G01_D02_B02_T01,S014,G01_D02_B02_T01,2.22,0.2234,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S015_G01_D02_B02_T01,S015,G01_D02_B02_T01,2.2415,0.2208,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S016_G01_D02_B02_T01,S016,G01_D02_B02_T01,2.2716,0.2652,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S018_G01_D02_B02_T01,S018,G01_D02_B02_T01,2.2908,0.2311,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S020_G01_D02_B02_T01,S020,G01_D02_B02_T01,2.2433,0.2193,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S021_G01_D02_B02_T01,S021,G01_D02_B02_T01,2.5876,0.239,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S023_G01_D02_B02_T01,S023,G01_D02_B02_T01,2.2578,0.2232,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S024_G01_D02_B02_T01,S024,G01_D02_B02_T01,2.2621,0.2281,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S025_G01_D02_B02_T01,S025,G01_D02_B02_T01,2.283,0.2273,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S026_G01_D02_B02_T01,S026,G01_D02_B02_T01,2.2882,0.2253,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S027_G01_D02_B02_T01,S027,G01_D02_B02_T01,2.2561,0.2536,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S028_G01_D02_B02_T01,S028,G01_D02_B02_T01,2.292,0.2382,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S030_G01_D02_B02_T01,S030,G01_D02_B02_T01,2.2579,0.2224,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S031_G01_D02_B02_T01,S031,G01_D02_B02_T01,2.289,0.2328,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S032_G01_D02_B02_T01,S032,G01_D02_B02_T01,2.2531,0.2398,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S033_G01_D02_B02_T01,S033,G01_D02_B02_T01,2.2642,0.2249,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S034_G01_D02_B02_T01,S034,G01_D02_B02_T01,2.2775,0.2279,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S035_G01_D02_B02_T01,S035,G01_D02_B02_T01,2.2389,0.2237,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S036_G01_D02_B02_T01,S036,G01_D02_B02_T01,2.2713,0.2246,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S037_G01_D02_B02_T01,S037,G01_D02_B02_T01,2.2639,0.2243,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S038_G01_D02_B02_T01,S038,G01_D02_B02_T01,2.2767,0.2406,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S039_G01_D02_B02_T01,S039,G01_D02_B02_T01,2.267,0.2301,D02,B02,T01,D02 Young
analysis_output.1904659.log,young,S063_G01_D02_B02_T01,S063,G01_D02_B02_T01,2.2806,0.2275,D02,B02,T01,D02 Young
analysis_output.1904660.log,old,S009_G03_D02_B02_T02,S009,G03_D02_B02_T02,2.2911,0.2232,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S013_G03_D02_B02_T02,S013,G03_D02_B02_T02,2.2888,0.2206,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S019_G03_D02_B02_T02,S019,G03_D02_B02_T02,2.2884,0.2248,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S040_G03_D02_B02_T02,S040,G03_D02_B02_T02,2.2685,0.2275,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S081_G03_D02_B02_T02,S081,G03_D02_B02_T02,2.2654,0.2296,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S102_G03_D02_B02_T02,S102,G03_D02_B02_T02,2.276,0.2292,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S103_G03_D02_B02_T02,S103,G03_D02_B02_T02,2.2534,0.2222,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S107_G03_D02_B02_T02,S107,G03_D02_B02_T02,2.2675,0.2239,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S109_G03_D02_B02_T02,S109,G03_D02_B02_T02,2.2582,0.2222,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S110_G03_D02_B02_T02,S110,G03_D02_B02_T02,2.2687,0.2342,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S112_G03_D02_B02_T02,S112,G03_D02_B02_T02,2.2195,0.2231,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S113_G03_D02_B02_T02,S113,G03_D02_B02_T02,2.2702,0.2391,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S116_G03_D02_B02_T02,S116,G03_D02_B02_T02,2.2921,0.2323,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S119_G03_D02_B02_T02,S119,G03_D02_B02_T02,2.2748,0.2224,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S120_G03_D02_B02_T02,S120,G03_D02_B02_T02,2.2735,0.2231,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S123_G03_D02_B02_T02,S123,G03_D02_B02_T02,2.6101,0.2281,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S125_G03_D02_B02_T02,S125,G03_D02_B02_T02,2.253,0.2225,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S127_G03_D02_B02_T02,S127,G03_D02_B02_T02,2.2743,0.2262,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S128_G03_D02_B02_T02,S128,G03_D02_B02_T02,2.2929,0.2287,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S129_G03_D02_B02_T02,S129,G03_D02_B02_T02,2.2922,0.2233,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S130_G03_D02_B02_T02,S130,G03_D02_B02_T02,2.2871,0.2266,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S131_G03_D02_B02_T02,S131,G03_D02_B02_T02,2.604,0.2117,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S133_G03_D02_B02_T02,S133,G03_D02_B02_T02,2.2936,0.2306,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S134_G03_D02_B02_T02,S134,G03_D02_B02_T02,2.2147,0.2291,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S135_G03_D02_B02_T02,S135,G03_D02_B02_T02,2.2835,0.2489,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S136_G03_D02_B02_T02,S136,G03_D02_B02_T02,2.2855,0.2259,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S137_G03_D02_B02_T02,S137,G03_D02_B02_T02,2.2813,0.2253,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S138_G03_D02_B02_T02,S138,G03_D02_B02_T02,2.6093,0.2298,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S139_G03_D02_B02_T02,S139,G03_D02_B02_T02,2.2853,0.2274,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S140_G03_D02_B02_T02,S140,G03_D02_B02_T02,2.272,0.2232,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S141_G03_D02_B02_T02,S141,G03_D02_B02_T02,2.2786,0.2386,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S142_G03_D02_B02_T02,S142,G03_D02_B02_T02,2.2693,0.2239,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S143_G03_D02_B02_T02,S143,G03_D02_B02_T02,2.2451,0.2243,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S145_G03_D02_B02_T02,S145,G03_D02_B02_T02,2.2904,0.2281,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S146_G03_D02_B02_T02,S146,G03_D02_B02_T02,2.2777,0.2343,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S154_G03_D02_B02_T02,S154,G03_D02_B02_T02,2.2882,0.2279,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S156_G03_D02_B02_T02,S156,G03_D02_B02_T02,2.7275,0.2447,D02,B02,T02,D02 Old
